; interval lengths generated from: Benchmark/LLNL-uBGL-2006-2.swf
; the first field is the interval length and the second is start time
; statistical data included at the end of the file
;
7201	630
3355	3085
7190	5400
3063	6627
7201	7220
7201	7860
3096	9994
7193	12620
657	13106
3247	13793
7193	14450
7194	15090
47	15443
1940	17050
2138	19002
7191	19843
1947	21143
7192	21673
7192	22313
3191	23099
3141	26399
7192	27064
7193	28894
7200	29535
3325	29765
1941	33099
7193	34286
3390	35050
7193	36117
7195	36764
3341	38599
7202	41508
3326	42264
7190	43339
7201	43989
3309	45931
7200	48740
3043	49597
7194	50558
7194	51219
2928	52962
7197	55955
3164	56026
7191	57782
7201	58442
3048	59392
2090	62450
7192	63182
1944	64546
7191	65003
7192	65673
3041	66499
3112	69728
7192	70403
7193	72223
7202	72894
3096	73094
2881	76459
7193	77625
7202	79446
3117	79523
7193	80125
3201	82889
7191	84848
2986	86254
7192	86677
7200	87348
3219	89321
7191	92069
3305	92685
7201	93899
6727	94163
7192	94578
3338	96352
7190	99290
3324	100016
7193	100678
7192	101129
7200	101800
3207	103683
5290	106510
2192	106898
2876	107914
3479	108350
2785	109030
3883	109107
3784	113056
6370	114121
3918	117022
7202	117527
2144	120946
3950	123390
3684	127656
3719	131621
2944	133953
3804	135586
7196	137413
3887	139553
3871	143519
7210	143919
7200	144638
3855	147485
2306	151346
7196	151867
2133	153657
2699	155794
3693	158497
7194	159092
3663	162327
7190	166316
3722	166318
3827	170263
7193	173536
3911	174229
3693	178497
7191	180759
3926	182464
3910	186730
7192	187979
3793	190997
6936	194954
3777	194963
7192	195201
171	196169
222	197668
3812	198928
6523	201817
7192	202423
1444	202746
3687	204203
3827	208063
4875	208315
7195	209644
2133	211907
3640	214050
7191	216868
3753	218037
3636	222004
173	223267
351	224089
232	224458
7248	224704
7193	225659
3545	231995
7230	232882
7196	235546
4000	240140
7241	242772
7195	244147
3798	250042
7221	251372
7191	253851
3747	258643
7241	261072
7198	262394
3793	268347
7200	269622
3605	272235
3742	276199
7200	276852
2093	279947
3721	282269
7191	284081
3805	286235
3738	290202
7191	291302
754	293786
4072	294168
2143	298247
7200	298522
1445	300395
3840	301850
2947	304282
7193	305752
3784	306006
81	307264
5533	307357
3968	309972
7192	312974
4001	314239
3984	318506
7200	320196
4068	322772
1440	326850
7200	327426
4042	328298
30	330560
30	330660
38	330902
21	331169
18	331472
25	331665
16	331774
34	331856
18	332422
4034	332506
27	332513
57	332583
44	332946
51	333039
17	333173
19	333221
27	333313
54	333436
22	333518
35	333555
15	333975
5	334085
27	334163
31	334359
50	334440
7194	334655
37	335003
24	335066
46	335144
10	335380
11	335429
40	335550
29	335611
50	335690
16	335874
4016	336774
3949	341041
7193	341879
3834	345306
7190	349102
3667	349273
3951	353239
7195	355127
7200	356322
1095	357195
4092	358298
4067	362673
7191	363551
4199	366941
7138	367102
30	368160
25	368265
43	368347
40	368450
31	368559
10	368630
41	368949
2	369188
55	369535
56	369634
10	369780
13	369877
7200	370772
4082	371208
4365	374225
2142	375298
3439	377451
7196	377979
2191	380899
3405	383285
7192	385205
3489	386951
3223	390617
7193	392427
3557	393983
3342	397648
7202	399649
3426	401314
3360	404980
7194	406880
3395	408645
3528	412312
7190	414103
3363	415977
3597	419643
7200	421323
3531	423609
3415	427275
7190	428553
3201	430939
3036	434304
7193	435773
3070	437670
2955	441035
7191	442995
3290	444100
3124	447466
7192	450216
3209	450831
4823	451917
3294	454196
7192	457438
25	457515
3126	457864
43	458947
28	459012
14	459376
31	459809
300	459890
51	460489
59	460781
31	460859
53	460937
118	461022
2535	461155
39	461501
46	461694
19	462221
61	462279
253	462637
3183	463707
2830	464660
7194	466907
3484	467506
2846	470994
3197	473843
7197	474105
3209	477331
3143	480697
7201	481332
3328	484062
3313	487727
7190	488562
2390	491050
7193	493450
508	495782
623	496300
201	496939
25	497365
45	497395
26	497764
2695	498048
17	500648
442	500698
2693	500773
3548	501142
45	503495
36	503554
2695	503602
42	504698
2585	504755
2690	506326
36	507354
2087	507403
2692	509045
42	509498
3485	509555
25	513265
65	513625
53	513987
42	514348
31	514710
19	515071
59	515431
46	515794
36	516154
25	516515
63	516877
52	517238
41	517599
31	517959
68	518322
58	518682
47	519043
36	519404
25	519765
63	520127
52	520488
41	520849
29	521211
68	521572
57	521933
46	522294
36	522654
24	523016
62	523378
52	523738
41	524099
29	524461
68	524822
57	525183
46	525544
34	525906
24	526266
62	526628
51	526989
40	527350
28	527712
67	528073
57	528433
45	528795
35	529155
22	529518
62	529878
52	530238
40	530600
28	530962
1789	531001
3416	531324
65	533125
67	533373
2120	533470
1786	534754
37	535603
51	535889
40	536250
1773	536517
3629	536611
34	538306
35	538355
37	538403
40	538450
1784	538506
2939	540251
1834	540306
1785	542155
2288	543202
1795	543946
3034	545506
1786	545754
1835	547555
2185	548555
1788	549402
3393	550747
1846	551194
40	553050
47	553193
37	553553
26	553914
44	554146
64	554276
28	554362
53	554637
1792	554698
3435	554755
1849	556491
3446	558194
1844	558346
1838	560202
2440	561650
1840	562050
1841	563899
2642	564098
1836	565754
3436	566754
1838	567602
1840	569450
2737	570203
1884	571306
3786	572954
38	573202
35	573505
24	573866
63	574227
1832	574308
1836	576154
3636	576754
1838	578002
1840	579850
3937	580403
1834	581706
1836	583554
4035	584355
1837	585403
1840	587250
4237	588403
1834	589106
1886	590954
3484	592656
31	592859
33	592907
1835	592955
1838	594802
2194	596146
1831	596659
1854	598486
62	598678
49	599041
38	599402
28	599762
66	600124
1861	600329
3505	600485
1846	602194
1870	604021
40	604150
29	604511
68	604872
58	605232
45	605595
1886	605854
3585	605955
1844	607746
1866	609574
70	609620
58	609982
48	610342
37	610703
24	611066
63	611427
52	611788
41	612149
30	612510
68	612872
59	613231
47	613593
34	613956
24	614316
63	614677
53	615037
40	615400
30	615760
69	616121
57	616483
46	616844
35	617205
6624	617566
3419	617571
2692	621002
2716	623724
7017	623973
2740	626450
2737	629203
3929	630661
2735	631955
3687	634603
2692	634698
2738	637402
3177	638413
2686	640154
3263	641777
2740	642850
3349	645141
2738	645602
3384	648806
3169	652471
2133	653057
2692	655339
3086	655754
2705	658035
2098	658842
2744	660746
3299	661241
2942	663498
2744	664546
3090	666450
2692	667298
3143	669547
2696	669994
2742	672698
3038	672702
2740	675450
3211	676079
2746	678194
3295	679445
2744	680946
3230	682810
3368	686172
3303	689837
3488	693502
3423	697167
3309	700831
3343	704497
3229	708161
3363	711527
7193	713507
7201	713519
7206	713528
7213	713535
3641	714899
1285	718555
181	719859
32	720058
33	720107
35	720155
38	720202
31	720259
34	720306
35	720355
38	720402
31	720459
3583	720507
7198	720764
7216	720767
7212	720771
7203	720773
3725	724265
20	727992
15	727997
19	728000
14	728005
446	728044
439	728051
3450	728054
433	728057
3710	728230
3020	728499
3029	728504
32	728508
27	728563
45	728595
40	728650
41	728699
44	728746
46	728794
39	728851
42	728898
43	728947
45	728995
43	729047
42	729098
44	729146
45	729195
40	729250
41	729299
44	729346
46	729394
40	729450
42	729498
43	729547
38	729602
39	729651
42	729698
44	729746
46	729794
39	729851
41	729899
43	729947
46	729994
39	730051
41	730099
44	730146
37	730203
40	730250
41	730299
43	730347
46	730394
40	730450
41	730499
44	730546
45	730595
40	730650
42	730698
44	730746
45	730795
40	730850
42	730898
44	730946
46	730994
40	731050
42	731098
44	731146
45	731195
40	731250
42	731299
40	731350
46	731394
42	731448
3435	732205
1437	732853
1360	732930
1219	733071
1163	733127
195	734295
5642	734498
189	735651
3619	735871
1436	740154
3438	741602
132	745050
133	745055
7209	745134
4	745236
18	745322
2	745438
41	745499
42	745598
4	745686
2	745788
3075	746315
2699	752394
7242	755122
7195	760011
7200	760024
7194	760032
1946	762394
1593	764347
7210	765954
7196	767243
7222	767246
7204	767249
1695	773195
7195	774498
7220	774501
7203	774504
7258	774906
7194	781751
7218	781755
7201	781758
2142	782498
1690	784650
1693	786347
1688	788052
7194	789003
7204	789007
7215	789010
1694	789746
1690	791450
1686	793154
1689	794851
4247	796255
7201	796259
7201	796263
4485	796555
208	800532
5287	800537
1	800954
1689	801051
51	801239
7196	802746
7193	803489
7203	803493
16	805124
326	805264
16	805751
2995	805845
268	805900
185	806205
88	807402
19	808071
17	808223
67	808324
102	808738
100	809540
68	809972
265	809975
39	810201
1839	810251
581	810259
7194	810851
7195	811099
7206	811103
5391	812099
211	812229
1541	817499
116	818324
7196	818328
40	818450
241	818499
125	818765
92	818898
38	819002
1389	819051
132	819058
37	819203
39	819251
191	819299
5763	819427
91	819499
38	819602
190	819650
39	819851
191	819899
42	820098
43	820147
88	820202
191	820299
1390	820450
42	820498
93	820547
90	820650
44	820746
115	820752
137	820803
81	820856
748	820942
93	820947
39	821051
92	821098
38	821202
139	821251
37	821403
39	821451
190	821500
41	821699
43	821747
190	821800
39	821851
1342	821899
38	822002
38	822052
192	822098
41	822299
94	822346
89	822451
135	822456
44	822546
137	822603
94	822746
39	822851
92	822898
38	823002
38	823052
191	823099
1390	823250
42	823298
44	823346
188	823402
94	823596
38	823602
40	823650
191	823699
41	823899
113	823927
44	823946
188	824002
120	824020
38	824202
89	824251
95	824346
39	824451
91	824499
92	824598
1390	824650
42	824698
94	824746
89	824851
44	824946
87	825003
92	825098
38	825202
188	825252
40	825450
40	825500
186	825554
7197	825558
44	825746
188	825802
37	826003
1390	826050
35	826055
191	826099
41	826299
44	826347
88	826402
42	826498
44	826546
189	826602
38	826802
38	826852
192	826898
41	827099
44	827146
188	827202
37	827403
1389	827451
186	827454
90	827650
193	827747
94	827946
90	828050
1144	828096
193	828147
43	828347
38	828402
188	828452
739	828651
1389	828851
36	829404
38	829452
42	829498
43	829547
38	829602
39	829651
40	829700
44	829746
37	829803
39	829851
41	829899
44	829946
38	830002
39	830051
41	830099
44	830146
37	830203
39	830251
3385	830255
42	830298
43	830347
37	830403
40	830450
41	830499
44	830546
37	830603
40	830650
41	830699
44	830746
38	830802
40	830850
40	830900
42	830948
38	831002
39	831051
42	831098
43	831147
38	831202
39	831251
42	831298
44	831346
37	831403
39	831451
42	831498
43	831547
37	831603
40	831650
42	831698
44	831746
37	831803
39	831851
41	831899
43	831947
38	832002
39	832051
42	832098
43	832147
38	832202
40	832250
41	832299
43	832347
37	832403
40	832450
41	832499
44	832546
37	832603
40	832650
41	832699
43	832747
7191	832784
38	832802
40	832850
41	832899
43	832947
38	833002
39	833051
42	833098
44	833146
37	833203
39	833251
42	833298
43	833347
38	833402
39	833451
42	833498
43	833547
37	833603
39	833651
41	833699
43	833747
38	833802
40	833850
41	833899
43	833947
37	834003
3613	834027
40	834050
41	834099
43	834147
38	834202
39	834251
42	834298
43	834347
38	834402
38	834452
42	834498
43	834547
37	834603
39	834651
91	834699
37	834803
40	834850
41	834899
44	834946
37	835003
39	835051
42	835098
43	835147
38	835202
39	835251
41	835299
44	835346
38	835402
39	835451
42	835498
44	835546
37	835603
40	835650
42	835698
44	835746
37	835803
39	835851
41	835899
43	835947
38	836002
38	836052
42	836098
44	836146
38	836202
40	836250
41	836299
43	836347
38	836402
40	836450
41	836499
44	836546
37	836603
39	836651
42	836698
44	836746
37	836803
40	836850
7218	836867
41	836899
43	836947
38	837002
