; interval lengths generated from: Benchmark/Sandia-Ross-2001-1.1-cln.swf
; the first field is the interval length and the second is start time
; statistical data included at the end of the file
;
11	0
1	5062
1	5062
1	5064
1	5064
1	5065
1	5067
1	5067
1	5169
1	5170
1	5170
1	5170
1	5171
1	5172
1	5172
1	5174
2443	5245
2443	5245
2448	5246
2448	5247
2448	5247
2444	5251
2444	5251
2444	5252
2443	5252
2442	5253
98	5397
105	5417
429	5714
1011	7860
1040	7861
1071	7861
1168	7860
539	7946
662	7943
748	7863
920	7862
1227	7862
462	7948
12	16166
134	16346
17	16601
11	16718
15	16893
42	16996
3870	17163
12	18069
9	18120
14330	18163
14076	18418
76987	20282
786	21040
48595	30428
332	30513
48482	30553
13	31598
310	32623
1642	32910
68649	32943
68598	32994
65588	36007
65580	36017
65578	36022
65571	36029
65567	36033
1762	71209
182	72721
24	72877
51	72917
709	72981
3451	73718
22	74150
1724	76597
396	77219
23942	77660
7717	78325
1	78983
1	79013
26	80048
4	82500
5	82827
4	85688
1204	85689
2	86194
263	86630
1204	86943
8	87572
3	88296
2	88321
42	88432
1135	89222
3	89536
86	91211
1134	91302
3	91537
3	91631
10	91862
4	91953
4	91956
2	91980
1	97636
2	91996
7	92016
62	92379
2	97643
1131	94965
9	95568
41	96838
8	98145
23	98703
196	98750
9	98986
2	99216
1	99967
3	100028
2	100029
6	101192
79	102438
15	102779
150411	103031
9	103061
203	103100
231	105276
258133	106458
132	108360
144393	108587
856	169252
81437	170138
26	178294
16	178407
14	178828
14	179120
11	179165
20	179170
14	179177
23	179180
14	190150
5	195921
108	196047
112	196203
21	196424
21	196540
19	199685
20	199990
75517	247559
356575	251659
268676	253536
113	253767
5921	325830
795	325975
1032	326775
2171	327822
144	329293
3558	330007
12291	330154
5791	330656
80058	331471
86260	331838
172090	331913
5	332020
77977	332041
1	332078
108	332261
1	332281
20	332487
3	332876
171021	332982
35955	333051
3250	333129
8590	333992
176255	334061
30	334113
39765	334162
39801	334283
36016	334565
90	334751
103	334931
19	334983
30	335033
85	335119
3583	335201
39095	335233
30	335327
4395	335568
43	335888
40	336096
65	336351
61	336420
58	336519
58	336607
6348	336620
8627	336916
6	338623
37	338630
58	338643
30767	340842
53	340848
1407	341484
7243	342481
65	342590
63	342592
275	342785
167522	342789
3589	342894
167257	343071
28674	343308
1678	345577
71029	347266
3600	348090
42	348921
43	349170
188	349904
18	350246
18	350545
277	350717
20	351238
7	351331
219	351393
81111	351432
4760	351455
32199	351604
181	351657
3249	351680
75	351951
2453	352232
15368	353219
7779	353706
599	356894
3476	357322
81	373928
63	371611
62	371675
126	360231
1147	361624
50	361704
64	362216
590	362392
4781	363171
1174	364369
48771	365038
798	365393
8374	366848
10745	377073
3174	377612
13654	377883
14	381970
48	382031
877	382257
565	382639
706	382739
177	383002
128687	383280
59	413363
68	413620
1595	414484
780	415972
86	416757
20	416957
6004	418197
61	418348
61	418502
152	418573
61	418578
409	419340
9	419556
61	419568
759	419667
509	419773
14698	419867
1333	420007
353	420051
61	420344
61	420661
61	420942
336	421187
61	421260
62	421356
62	421447
61	421528
61	421663
61	421733
61	421818
19	422119
81605	422957
9	422794
10	422805
12	422815
10	422827
302	422827
640	423003
640	423004
537	423027
3	423027
2808	423369
9849	423501
250	423719
3377	424059
84238	424189
84220	424206
3687	424447
3800	424447
1349	424447
3654	424525
3506	426179
7484	425105
17738	425206
4	425467
17935	426179
3610	426191
3	426606
23	426914
41	427192
5919	427234
804	427440
109	428136
65	428181
865	428292
864	428292
872	428292
872	428293
5	429156
52	429157
8	429157
203	429192
202	429192
203	429193
9191	429203
811	429407
810	429408
809	429408
530	429687
1658	430230
1676	430231
1548	430233
1680	430235
6	431878
144084	432172
2457	432203
49489	432269
504	432326
8	432367
1583	432545
65	434567
1710	433157
1791	433352
7164	434132
7308	432592
3042	434661
9	432756
62	434633
61	434697
1692	434760
1844	434869
1684	435145
1242	437825
3447	437826
5940	437826
7270	437826
3527	440823
43979	437826
3513	437944
482	438353
505	438396
4927	438406
1921	438902
40298	441461
288	440444
61	441273
349	440998
331	441423
62	443767
61	443768
246	442052
263	442153
275	443137
108	443736
62	443950
263	444132
1	444229
972	444467
244	444690
20	445251
303	445292
85	445434
42	446120
61849	446577
472	446641
524	446651
41	446663
14	447609
12	447933
360	447933
24	447961
10	448063
362	448446
11	448532
6771	510332
19	448832
48	448938
14	448941
11	449807
25	449858
623	450204
12	450220
10	450419
5	450898
9	450903
350	450923
36	450939
27	451245
1	464711
61	464768
181	465080
11	471149
2	471159
9	471205
172	472708
8926	472833
39455	472839
29	472899
117	473172
38760	473296
13	495591
16	495591
10	495723
13	495723
11	495734
24	495854
31	495855
35	495855
15	496150
14	496151
15	496153
11	496354
271	496428
311	496452
302	496453
164	496783
165	496784
386	496847
71	496880
482	496882
398	496970
1225	497429
1364	497609
1334	497639
1297	497676
1256	497715
1217	497753
1155	497812
14	497869
1042	497922
3568	498966
4	498440
14	498537
10	498586
4	498628
12	498638
14	498689
20	498721
12	498769
3	498892
589	499001
313	499032
343	499065
321	499094
327	499128
325	499160
166	499347
104	499409
105	499416
54	499456
145	499486
1	499512
317	499602
347	499633
317	499666
308	499698
336	499731
326	499763
340	499919
337	499981
346	499985
314	500007
316	500068
12	500404
163	500477
1244	500546
2	500571
1168	500606
1535	500649
1269	500667
1232	500735
1196	500808
1761	501777
1375	501790
1600	501937
1567	501968
1530	502005
1348	502187
997	502536
996	502536
997	502537
12	503167
472	503181
814	503604
303	503604
301	503636
286	503666
